target_word,target_group,attribute_word,attribute_group,cosine_similarity
rashaun,Y,hatred,B,0.36535162
rashaun,Y,pollute,B,0.42171147
rashaun,Y,tragedy,B,0.35885918
rashaun,Y,divorce,B,0.37823123
rashaun,Y,jail,B,0.45203012
rashaun,Y,poverty,B,0.33626214
rashaun,Y,ugly,B,0.31407475
rashaun,Y,cancer,B,0.36022457
rashaun,Y,kill,B,0.43220124
rashaun,Y,rotten,B,0.2942049
rashaun,Y,vomit,B,0.37986356
rashaun,Y,agony,B,0.35999703
rashaun,Y,prison,B,0.4218949
tvree,Y,caress,A,0.26455396
tvree,Y,freedom,A,0.40081057
tvree,Y,health,A,0.38801134
tvree,Y,love,A,0.38053018
tvree,Y,peace,A,0.33945203
tvree,Y,cheer,A,0.44499248
tvree,Y,friend,A,0.34743205
tvree,Y,heaven,A,0.38193005
tvree,Y,loyal,A,0.41765577
tvree,Y,pleasure,A,0.3459675
tvree,Y,diamond,A,0.35383672
tvree,Y,gentle,A,0.35720658
tvree,Y,honest,A,0.30331188
tvree,Y,lucky,A,0.31010216
tvree,Y,rainbow,A,0.4058136
tvree,Y,diploma,A,0.41963258
tvree,Y,gift,A,0.41253546
tvree,Y,honor,A,0.35914668
tvree,Y,miracle,A,0.41720727
tvree,Y,sunrise,A,0.3578476
tvree,Y,family,A,0.41454497
tvree,Y,happy,A,0.39044863
tvree,Y,laughter,A,0.35096145
tvree,Y,paradise,A,0.37448344
tvree,Y,vacation,A,0.3762172
tvree,Y,abuse,B,0.36966622
tvree,Y,crash,B,0.4026329
tvree,Y,filth,B,0.3145749
tvree,Y,murder,B,0.40388343
tvree,Y,sickness,B,0.37817895
tvree,Y,accident,B,0.36262593
tvree,Y,death,B,0.3074871
tvree,Y,grief,B,0.3355829
tvree,Y,poison,B,0.35092878
tvree,Y,stink,B,0.385564
tvree,Y,assault,B,0.41329038
tvree,Y,disaster,B,0.34344414
tvree,Y,hatred,B,0.3416711
tvree,Y,pollute,B,0.33824068
tvree,Y,tragedy,B,0.35650954
tvree,Y,divorce,B,0.33704305
tvree,Y,jail,B,0.43165052
tvree,Y,poverty,B,0.35933495
tvree,Y,ugly,B,0.28955024
tvree,Y,cancer,B,0.2927604
tvree,Y,kill,B,0.4091798
tvree,Y,rotten,B,0.34012023
tvree,Y,vomit,B,0.3446402
tvree,Y,agony,B,0.2900346
tvree,Y,prison,B,0.39056802
deion,Y,caress,A,0.29681796
deion,Y,freedom,A,0.31069103
deion,Y,health,A,0.27874827
deion,Y,love,A,0.30530483
deion,Y,peace,A,0.32270014
deion,Y,cheer,A,0.31506222
deion,Y,friend,A,0.32989082
deion,Y,heaven,A,0.36236802
deion,Y,loyal,A,0.33505252
deion,Y,pleasure,A,0.30321127
deion,Y,diamond,A,0.33804345
deion,Y,gentle,A,0.29640222
deion,Y,honest,A,0.324807
deion,Y,lucky,A,0.30822474
deion,Y,rainbow,A,0.38506877
deion,Y,diploma,A,0.3077129
deion,Y,gift,A,0.36817175
deion,Y,honor,A,0.37909648
deion,Y,miracle,A,0.33600712
deion,Y,sunrise,A,0.39636302
deion,Y,family,A,0.2782607
deion,Y,happy,A,0.2885803
deion,Y,laughter,A,0.30913404
deion,Y,paradise,A,0.3325522
deion,Y,vacation,A,0.33975768
deion,Y,abuse,B,0.33870444
deion,Y,crash,B,0.3737258
deion,Y,filth,B,0.3294082
deion,Y,murder,B,0.392336
deion,Y,sickness,B,0.35719573
deion,Y,accident,B,0.3501284
deion,Y,death,B,0.3790459
deion,Y,grief,B,0.35768795
deion,Y,poison,B,0.41436222
deion,Y,stink,B,0.31745505
deion,Y,assault,B,0.36366722
deion,Y,disaster,B,0.35320026
deion,Y,hatred,B,0.39276183
deion,Y,pollute,B,0.3297632
deion,Y,tragedy,B,0.4208271
deion,Y,divorce,B,0.29753694
deion,Y,jail,B,0.31486887
deion,Y,poverty,B,0.31407788
deion,Y,ugly,B,0.3246184
deion,Y,cancer,B,0.30403325
deion,Y,kill,B,0.3557813
deion,Y,rotten,B,0.31667352
deion,Y,vomit,B,0.30902785
deion,Y,agony,B,0.34175757
deion,Y,prison,B,0.33114994
lamont,Y,caress,A,0.3376736
lamont,Y,freedom,A,0.38311598
lamont,Y,health,A,0.324836
lamont,Y,love,A,0.32661957
lamont,Y,peace,A,0.35380787
lamont,Y,cheer,A,0.3553112
lamont,Y,friend,A,0.2928124
lamont,Y,heaven,A,0.36829394
lamont,Y,loyal,A,0.30252737
lamont,Y,pleasure,A,0.36589018
lamont,Y,diamond,A,0.3990851
lamont,Y,gentle,A,0.3367216
lamont,Y,honest,A,0.32162994
lamont,Y,lucky,A,0.30906066
lamont,Y,rainbow,A,0.36767554
lamont,Y,diploma,A,0.39001483
lamont,Y,gift,A,0.33865827
lamont,Y,honor,A,0.35202643
lamont,Y,miracle,A,0.35134962
lamont,Y,sunrise,A,0.3792097
lamont,Y,family,A,0.2627755
lamont,Y,happy,A,0.32484698
lamont,Y,laughter,A,0.37464136
lamont,Y,paradise,A,0.38807327
lamont,Y,vacation,A,0.37267277
lamont,Y,abuse,B,0.34993878
lamont,Y,crash,B,0.44120666
lamont,Y,filth,B,0.36788672
lamont,Y,murder,B,0.40665346
lamont,Y,sickness,B,0.33694798
lamont,Y,accident,B,0.36311495
lamont,Y,death,B,0.369079
lamont,Y,grief,B,0.35951817
lamont,Y,poison,B,0.42107606
lamont,Y,stink,B,0.36675858
lamont,Y,assault,B,0.3992014
lamont,Y,disaster,B,0.37640563
lamont,Y,hatred,B,0.33210486
lamont,Y,pollute,B,0.36993444
lamont,Y,tragedy,B,0.36178577
lamont,Y,divorce,B,0.37042817
lamont,Y,jail,B,0.3933906
lamont,Y,poverty,B,0.3355616
lamont,Y,ugly,B,0.3159481
lamont,Y,cancer,B,0.3283429
lamont,Y,kill,B,0.36787593
lamont,Y,rotten,B,0.3406275
lamont,Y,vomit,B,0.37126327
lamont,Y,agony,B,0.33287722
lamont,Y,prison,B,0.38974255
malik,Y,caress,A,0.34210038
malik,Y,freedom,A,0.3824618
malik,Y,health,A,0.34348607
malik,Y,love,A,0.3570314
malik,Y,peace,A,0.41930938
malik,Y,cheer,A,0.36207372
malik,Y,friend,A,0.44110662
malik,Y,heaven,A,0.32235733
malik,Y,loyal,A,0.42785546
malik,Y,pleasure,A,0.2746746
malik,Y,diamond,A,0.429471
malik,Y,gentle,A,0.38672578
malik,Y,honest,A,0.3493902
malik,Y,lucky,A,0.4541705
malik,Y,rainbow,A,0.4208119
malik,Y,diploma,A,0.37722832
malik,Y,gift,A,0.3839683
malik,Y,honor,A,0.3301867
malik,Y,miracle,A,0.40905645
malik,Y,sunrise,A,0.437791
malik,Y,family,A,0.38095638
malik,Y,happy,A,0.38419825
malik,Y,laughter,A,0.37243885
malik,Y,paradise,A,0.3807546
malik,Y,vacation,A,0.3512098
malik,Y,abuse,B,0.3156148
malik,Y,crash,B,0.44856894
malik,Y,filth,B,0.24144936
malik,Y,murder,B,0.35341126
malik,Y,sickness,B,0.36488205
malik,Y,accident,B,0.3297451
malik,Y,death,B,0.33325794
malik,Y,grief,B,0.36904973
malik,Y,poison,B,0.42247835
malik,Y,stink,B,0.35524523
malik,Y,assault,B,0.40361235
malik,Y,disaster,B,0.33449233
malik,Y,hatred,B,0.32169566
malik,Y,pollute,B,0.3268336
malik,Y,tragedy,B,0.327373
malik,Y,divorce,B,0.3830405
malik,Y,jail,B,0.43795633
malik,Y,poverty,B,0.31087688
malik,Y,ugly,B,0.27746794
malik,Y,cancer,B,0.25704888
malik,Y,kill,B,0.38406238
malik,Y,rotten,B,0.2628338
malik,Y,vomit,B,0.35636896
malik,Y,agony,B,0.29910246
malik,Y,prison,B,0.41153562
terrence,Y,caress,A,0.36121586
terrence,Y,freedom,A,0.38237053
terrence,Y,health,A,0.40549362
terrence,Y,love,A,0.36162108
terrence,Y,peace,A,0.36033708
terrence,Y,cheer,A,0.30880538
terrence,Y,friend,A,0.3387551
terrence,Y,heaven,A,0.3310663
terrence,Y,loyal,A,0.43824112
terrence,Y,pleasure,A,0.3874891
terrence,Y,diamond,A,0.4214557
terrence,Y,gentle,A,0.39060554
terrence,Y,honest,A,0.3381049
terrence,Y,lucky,A,0.3609898
terrence,Y,rainbow,A,0.4062243
terrence,Y,diploma,A,0.34014606
terrence,Y,gift,A,0.3705086
terrence,Y,honor,A,0.41229227
terrence,Y,miracle,A,0.4178447
terrence,Y,sunrise,A,0.42761272
terrence,Y,family,A,0.33851022
terrence,Y,happy,A,0.34573752
terrence,Y,laughter,A,0.3660881
terrence,Y,paradise,A,0.32763916
terrence,Y,vacation,A,0.35175386
terrence,Y,abuse,B,0.40504503
terrence,Y,crash,B,0.35723138
terrence,Y,filth,B,0.31709766
terrence,Y,murder,B,0.36493105
terrence,Y,sickness,B,0.4122761
terrence,Y,accident,B,0.35959882
terrence,Y,death,B,0.30129272
terrence,Y,grief,B,0.33976677
terrence,Y,poison,B,0.43193644
terrence,Y,stink,B,0.4195561
terrence,Y,assault,B,0.41889635
terrence,Y,disaster,B,0.32552242
terrence,Y,hatred,B,0.31586817
terrence,Y,pollute,B,0.3112015
terrence,Y,tragedy,B,0.3344715
terrence,Y,divorce,B,0.40980434
terrence,Y,jail,B,0.35377002
terrence,Y,poverty,B,0.39246923
terrence,Y,ugly,B,0.31134674
terrence,Y,cancer,B,0.31752118
terrence,Y,kill,B,0.3089188
terrence,Y,rotten,B,0.36651692
terrence,Y,vomit,B,0.31104344
terrence,Y,agony,B,0.3708501
terrence,Y,prison,B,0.37711567
tyrone,Y,caress,A,0.34103996
tyrone,Y,freedom,A,0.3663174
tyrone,Y,health,A,0.28591144
tyrone,Y,love,A,0.30891687
tyrone,Y,peace,A,0.34784368
tyrone,Y,cheer,A,0.3568459
tyrone,Y,friend,A,0.32329005
tyrone,Y,heaven,A,0.34090424
tyrone,Y,loyal,A,0.4007683
tyrone,Y,pleasure,A,0.26433307
tyrone,Y,diamond,A,0.35145175
tyrone,Y,gentle,A,0.30282545
tyrone,Y,honest,A,0.28970274
tyrone,Y,lucky,A,0.34278542
tyrone,Y,rainbow,A,0.33949453
tyrone,Y,diploma,A,0.31353456
tyrone,Y,gift,A,0.28316388
tyrone,Y,honor,A,0.31959096
tyrone,Y,miracle,A,0.36917806
tyrone,Y,sunrise,A,0.4007419
tyrone,Y,family,A,0.29013655
tyrone,Y,happy,A,0.30429417
tyrone,Y,laughter,A,0.34640414
tyrone,Y,paradise,A,0.32761097
tyrone,Y,vacation,A,0.26980478
tyrone,Y,abuse,B,0.37594768
tyrone,Y,crash,B,0.34529293
tyrone,Y,filth,B,0.20823997
tyrone,Y,murder,B,0.31791228
tyrone,Y,sickness,B,0.29299197
tyrone,Y,accident,B,0.2740395
tyrone,Y,death,B,0.30211854
tyrone,Y,grief,B,0.32820714
tyrone,Y,poison,B,0.3826808
tyrone,Y,stink,B,0.36175728
tyrone,Y,assault,B,0.4091867
tyrone,Y,disaster,B,0.29975727
tyrone,Y,hatred,B,0.29741126
tyrone,Y,pollute,B,0.25293127
tyrone,Y,tragedy,B,0.27800632
tyrone,Y,divorce,B,0.3457061
tyrone,Y,jail,B,0.3663097
tyrone,Y,poverty,B,0.30860233
tyrone,Y,ugly,B,0.23406924
tyrone,Y,cancer,B,0.30517828
tyrone,Y,kill,B,0.2704241
tyrone,Y,rotten,B,0.28757322
tyrone,Y,vomit,B,0.35798723
tyrone,Y,agony,B,0.29468673
tyrone,Y,prison,B,0.33255988
everol,Y,caress,A,0.4456045
everol,Y,freedom,A,0.47942752
everol,Y,health,A,0.3374002
everol,Y,love,A,0.47505417
everol,Y,peace,A,0.4507919
everol,Y,cheer,A,0.39087868
everol,Y,friend,A,0.40133566
everol,Y,heaven,A,0.49205887
everol,Y,loyal,A,0.40366012
everol,Y,pleasure,A,0.42381886
everol,Y,diamond,A,0.41780406
everol,Y,gentle,A,0.4739928
everol,Y,honest,A,0.38209856
everol,Y,lucky,A,0.35866177
everol,Y,rainbow,A,0.3600914
everol,Y,diploma,A,0.3653443
everol,Y,gift,A,0.46303317
everol,Y,honor,A,0.45000285
everol,Y,miracle,A,0.44275087
everol,Y,sunrise,A,0.4791967
everol,Y,family,A,0.34713906
everol,Y,happy,A,0.41231585
everol,Y,laughter,A,0.4058447
everol,Y,paradise,A,0.45932627
everol,Y,vacation,A,0.40224606
everol,Y,abuse,B,0.3799231
everol,Y,crash,B,0.3887939
everol,Y,filth,B,0.37486482
everol,Y,murder,B,0.40953812
everol,Y,sickness,B,0.41272902
everol,Y,accident,B,0.3937406
everol,Y,death,B,0.45961356
everol,Y,grief,B,0.4046398
everol,Y,poison,B,0.41769725
everol,Y,stink,B,0.36507076
everol,Y,assault,B,0.4417966
everol,Y,disaster,B,0.3744734
everol,Y,hatred,B,0.40417758
everol,Y,pollute,B,0.33468953
everol,Y,tragedy,B,0.3859687
everol,Y,divorce,B,0.38248518
everol,Y,jail,B,0.38519943
everol,Y,poverty,B,0.3275764
everol,Y,ugly,B,0.369382
everol,Y,cancer,B,0.3399683
everol,Y,kill,B,0.45485508
everol,Y,rotten,B,0.26202446
everol,Y,vomit,B,0.34170377
everol,Y,agony,B,0.396522
everol,Y,prison,B,0.4229139
lavon,Y,caress,A,0.3081659
lavon,Y,freedom,A,0.34451443
lavon,Y,health,A,0.3394124
lavon,Y,love,A,0.33806938
lavon,Y,peace,A,0.39809287
lavon,Y,cheer,A,0.36357024
lavon,Y,friend,A,0.33398667
lavon,Y,heaven,A,0.35967088
lavon,Y,loyal,A,0.35784453
lavon,Y,pleasure,A,0.36539957
lavon,Y,diamond,A,0.38060656
lavon,Y,gentle,A,0.34879375
lavon,Y,honest,A,0.32658088
lavon,Y,lucky,A,0.3234548
lavon,Y,rainbow,A,0.35470515
lavon,Y,diploma,A,0.3392763
lavon,Y,gift,A,0.33117077
lavon,Y,honor,A,0.35173467
lavon,Y,miracle,A,0.3209501
lavon,Y,sunrise,A,0.40671903
lavon,Y,family,A,0.26475903
lavon,Y,happy,A,0.33429092
lavon,Y,laughter,A,0.3284186
lavon,Y,paradise,A,0.39607534
lavon,Y,vacation,A,0.34957302
lavon,Y,abuse,B,0.34283593
lavon,Y,crash,B,0.3857976
lavon,Y,filth,B,0.3277099
lavon,Y,murder,B,0.34055012
lavon,Y,sickness,B,0.37354457
lavon,Y,accident,B,0.32822922
lavon,Y,death,B,0.35939953
lavon,Y,grief,B,0.42728528
lavon,Y,poison,B,0.3888815
lavon,Y,stink,B,0.31746057
lavon,Y,assault,B,0.37557122
lavon,Y,disaster,B,0.38819426
lavon,Y,hatred,B,0.37771636
lavon,Y,pollute,B,0.3450294
lavon,Y,tragedy,B,0.3656209
lavon,Y,divorce,B,0.33775744
lavon,Y,jail,B,0.4057173
lavon,Y,poverty,B,0.37669373
lavon,Y,ugly,B,0.2884673
lavon,Y,cancer,B,0.35984945
lavon,Y,kill,B,0.33132285
lavon,Y,rotten,B,0.34455222
lavon,Y,vomit,B,0.32927436
lavon,Y,agony,B,0.34860557
lavon,Y,prison,B,0.40138924
marcellus,Y,caress,A,0.339352
marcellus,Y,freedom,A,0.30006966
marcellus,Y,health,A,0.3297037
marcellus,Y,love,A,0.35901558
marcellus,Y,peace,A,0.3838353
marcellus,Y,cheer,A,0.34386817
marcellus,Y,friend,A,0.3370515
marcellus,Y,heaven,A,0.3437823
marcellus,Y,loyal,A,0.3546486
marcellus,Y,pleasure,A,0.34845352
marcellus,Y,diamond,A,0.3404527
marcellus,Y,gentle,A,0.314131
marcellus,Y,honest,A,0.3572657
marcellus,Y,lucky,A,0.34621173
marcellus,Y,rainbow,A,0.32720375
marcellus,Y,diploma,A,0.36320293
marcellus,Y,gift,A,0.32905728
marcellus,Y,honor,A,0.32306182
marcellus,Y,miracle,A,0.31943303
marcellus,Y,sunrise,A,0.40977344
marcellus,Y,family,A,0.26399726
marcellus,Y,happy,A,0.31252316
marcellus,Y,laughter,A,0.3519647
marcellus,Y,paradise,A,0.34791338
marcellus,Y,vacation,A,0.30997896
marcellus,Y,abuse,B,0.27541298
marcellus,Y,crash,B,0.33343166
marcellus,Y,filth,B,0.32900292
marcellus,Y,murder,B,0.32822454
marcellus,Y,sickness,B,0.33129525
marcellus,Y,accident,B,0.26146427
marcellus,Y,death,B,0.36479282
marcellus,Y,grief,B,0.3400488
marcellus,Y,poison,B,0.37510586
marcellus,Y,stink,B,0.32634252
marcellus,Y,assault,B,0.30312094
marcellus,Y,disaster,B,0.33968717
marcellus,Y,hatred,B,0.35794395
marcellus,Y,pollute,B,0.32776955
marcellus,Y,tragedy,B,0.31055516
marcellus,Y,divorce,B,0.30286226
marcellus,Y,jail,B,0.2754506
marcellus,Y,poverty,B,0.310367
marcellus,Y,ugly,B,0.3206061
marcellus,Y,cancer,B,0.28549623
marcellus,Y,kill,B,0.29580325
marcellus,Y,rotten,B,0.36126587
marcellus,Y,vomit,B,0.3880806
marcellus,Y,agony,B,0.34460163
marcellus,Y,prison,B,0.31525138
terryl,Y,caress,A,0.3854429
terryl,Y,freedom,A,0.4517889
terryl,Y,health,A,0.44903356
terryl,Y,love,A,0.3524912
terryl,Y,peace,A,0.3891944
terryl,Y,cheer,A,0.4052151
terryl,Y,friend,A,0.46206537
terryl,Y,heaven,A,0.30515337
terryl,Y,loyal,A,0.5109851
terryl,Y,pleasure,A,0.33302385
terryl,Y,diamond,A,0.45590603
terryl,Y,gentle,A,0.47131082
terryl,Y,honest,A,0.31787986
terryl,Y,lucky,A,0.33082396
terryl,Y,rainbow,A,0.52736807
terryl,Y,diploma,A,0.42934966
terryl,Y,gift,A,0.48848692
terryl,Y,honor,A,0.38829452
terryl,Y,miracle,A,0.41748953
terryl,Y,sunrise,A,0.3672646
terryl,Y,family,A,0.46357346
terryl,Y,happy,A,0.37751576
terryl,Y,laughter,A,0.3838176
terryl,Y,paradise,A,0.36353356
terryl,Y,vacation,A,0.40803054
terryl,Y,abuse,B,0.3513186
terryl,Y,crash,B,0.46865
terryl,Y,filth,B,0.21939223
terryl,Y,murder,B,0.3638264
terryl,Y,sickness,B,0.3725055
terryl,Y,accident,B,0.3564457
terryl,Y,death,B,0.29891685
terryl,Y,grief,B,0.3489611
terryl,Y,poison,B,0.44837523
terryl,Y,stink,B,0.4079974
terryl,Y,assault,B,0.41897467
terryl,Y,disaster,B,0.31942123
terryl,Y,hatred,B,0.30378515
terryl,Y,pollute,B,0.3188194
terryl,Y,tragedy,B,0.35963988
terryl,Y,divorce,B,0.36403763
terryl,Y,jail,B,0.4599544
terryl,Y,poverty,B,0.31577072
terryl,Y,ugly,B,0.28709647
terryl,Y,cancer,B,0.34020552
terryl,Y,kill,B,0.4249329
terryl,Y,rotten,B,0.23072979
terryl,Y,vomit,B,0.29910964
terryl,Y,agony,B,0.26821202
terryl,Y,prison,B,0.44679123
wardell,Y,caress,A,0.36002448
wardell,Y,freedom,A,0.4247994
wardell,Y,health,A,0.4584971
wardell,Y,love,A,0.37572527
wardell,Y,peace,A,0.41344532
wardell,Y,cheer,A,0.41099417
wardell,Y,friend,A,0.44081748
wardell,Y,heaven,A,0.33223817
wardell,Y,loyal,A,0.4646178
wardell,Y,pleasure,A,0.3502947
wardell,Y,diamond,A,0.4200008
wardell,Y,gentle,A,0.44802368
wardell,Y,honest,A,0.3535607
wardell,Y,lucky,A,0.3393285
wardell,Y,rainbow,A,0.48583356
wardell,Y,diploma,A,0.4428779
wardell,Y,gift,A,0.44484508
wardell,Y,honor,A,0.39758366
wardell,Y,miracle,A,0.38223588
wardell,Y,sunrise,A,0.38971955
wardell,Y,family,A,0.37350515
wardell,Y,happy,A,0.34754294
wardell,Y,laughter,A,0.36271054
wardell,Y,paradise,A,0.3769411
wardell,Y,vacation,A,0.3622573
wardell,Y,abuse,B,0.36795813
wardell,Y,crash,B,0.38900837
wardell,Y,filth,B,0.29098958
wardell,Y,murder,B,0.3964215
wardell,Y,sickness,B,0.41686302
wardell,Y,accident,B,0.42491433
wardell,Y,death,B,0.3770343
wardell,Y,grief,B,0.42167103
wardell,Y,poison,B,0.4906583
wardell,Y,stink,B,0.37362236
wardell,Y,assault,B,0.41694438
wardell,Y,disaster,B,0.34319982
wardell,Y,hatred,B,0.37694126
wardell,Y,pollute,B,0.38671628
wardell,Y,tragedy,B,0.36694178
wardell,Y,divorce,B,0.4044757
wardell,Y,jail,B,0.47614053
wardell,Y,poverty,B,0.36085355
wardell,Y,ugly,B,0.32216966
wardell,Y,cancer,B,0.38074112
wardell,Y,kill,B,0.4286377
wardell,Y,rotten,B,0.27996638
wardell,Y,vomit,B,0.36698484
wardell,Y,agony,B,0.3309981
wardell,Y,prison,B,0.45367932
aiesha,Y,caress,A,0.30129662
aiesha,Y,freedom,A,0.34672418
aiesha,Y,health,A,0.3692593
aiesha,Y,love,A,0.36517873
aiesha,Y,peace,A,0.37793282
aiesha,Y,cheer,A,0.38207364
aiesha,Y,friend,A,0.37063307
aiesha,Y,heaven,A,0.36962336
aiesha,Y,loyal,A,0.42825687
aiesha,Y,pleasure,A,0.338521
aiesha,Y,diamond,A,0.35372972
aiesha,Y,gentle,A,0.33669615
aiesha,Y,honest,A,0.33908898
aiesha,Y,lucky,A,0.34358102
aiesha,Y,rainbow,A,0.40196165
aiesha,Y,diploma,A,0.37428328
aiesha,Y,gift,A,0.35846406
aiesha,Y,honor,A,0.37755397
aiesha,Y,miracle,A,0.35606515
aiesha,Y,sunrise,A,0.43065494
aiesha,Y,family,A,0.3296843
aiesha,Y,happy,A,0.37999135
aiesha,Y,laughter,A,0.35264492
aiesha,Y,paradise,A,0.341888
aiesha,Y,vacation,A,0.35521454
aiesha,Y,abuse,B,0.36055586
aiesha,Y,crash,B,0.41900206
aiesha,Y,filth,B,0.3115132
aiesha,Y,murder,B,0.3566229
aiesha,Y,sickness,B,0.4075597
aiesha,Y,accident,B,0.3310189
aiesha,Y,death,B,0.3517183
aiesha,Y,grief,B,0.37112623
aiesha,Y,poison,B,0.4058847
aiesha,Y,stink,B,0.3150949
aiesha,Y,assault,B,0.40981466
aiesha,Y,disaster,B,0.36378437
aiesha,Y,hatred,B,0.33501208
aiesha,Y,pollute,B,0.390802
aiesha,Y,tragedy,B,0.32288912
aiesha,Y,divorce,B,0.30928785
aiesha,Y,jail,B,0.37597734
aiesha,Y,poverty,B,0.32392806
aiesha,Y,ugly,B,0.32871345
aiesha,Y,cancer,B,0.28726864
aiesha,Y,kill,B,0.3541916
aiesha,Y,rotten,B,0.32552782
aiesha,Y,vomit,B,0.34496328
aiesha,Y,agony,B,0.35462284
aiesha,Y,prison,B,0.37153286
lashelle,Y,caress,A,0.32463723
lashelle,Y,freedom,A,0.29492834
lashelle,Y,health,A,0.24278168
lashelle,Y,love,A,0.31147426
lashelle,Y,peace,A,0.3221266
lashelle,Y,cheer,A,0.35021892
lashelle,Y,friend,A,0.30026427
lashelle,Y,heaven,A,0.38402134
lashelle,Y,loyal,A,0.2772286
lashelle,Y,pleasure,A,0.29922456
lashelle,Y,diamond,A,0.30797356
lashelle,Y,gentle,A,0.27959755
lashelle,Y,honest,A,0.35534143
lashelle,Y,lucky,A,0.36761585
lashelle,Y,rainbow,A,0.3211891
lashelle,Y,diploma,A,0.29483998
lashelle,Y,gift,A,0.30825955
lashelle,Y,honor,A,0.289517
lashelle,Y,miracle,A,0.2914829
lashelle,Y,sunrise,A,0.36787406
lashelle,Y,family,A,0.19697002
lashelle,Y,happy,A,0.29018348
lashelle,Y,laughter,A,0.29722127
lashelle,Y,paradise,A,0.36531946
lashelle,Y,vacation,A,0.32317945
lashelle,Y,abuse,B,0.35619268
lashelle,Y,crash,B,0.42653045
lashelle,Y,filth,B,0.4121306
lashelle,Y,murder,B,0.30142927
lashelle,Y,sickness,B,0.34126174
lashelle,Y,accident,B,0.30225354
lashelle,Y,death,B,0.32715318
lashelle,Y,grief,B,0.33953583
lashelle,Y,poison,B,0.31955135
lashelle,Y,stink,B,0.3125782
lashelle,Y,assault,B,0.38080513
lashelle,Y,disaster,B,0.35668772
lashelle,Y,hatred,B,0.32598722
lashelle,Y,pollute,B,0.36029166
lashelle,Y,tragedy,B,0.27764672
lashelle,Y,divorce,B,0.2671125
lashelle,Y,jail,B,0.3173607
lashelle,Y,poverty,B,0.2687
lashelle,Y,ugly,B,0.32465118
lashelle,Y,cancer,B,0.26527506
lashelle,Y,kill,B,0.31227165
lashelle,Y,rotten,B,0.35824835
lashelle,Y,vomit,B,0.3863669
lashelle,Y,agony,B,0.30054367
lashelle,Y,prison,B,0.3444794
nichelle,Y,caress,A,0.3188015
nichelle,Y,freedom,A,0.27030206
nichelle,Y,health,A,0.22305092
nichelle,Y,love,A,0.32555836
nichelle,Y,peace,A,0.2983277
nichelle,Y,cheer,A,0.2510206
nichelle,Y,friend,A,0.27501333
nichelle,Y,heaven,A,0.3225196
nichelle,Y,loyal,A,0.25811565
nichelle,Y,pleasure,A,0.26301178
nichelle,Y,diamond,A,0.3252322
nichelle,Y,gentle,A,0.2671959
nichelle,Y,honest,A,0.27343914
nichelle,Y,lucky,A,0.36316073
nichelle,Y,rainbow,A,0.26493996
nichelle,Y,diploma,A,0.21632995
nichelle,Y,gift,A,0.25958917
nichelle,Y,honor,A,0.27422097
nichelle,Y,miracle,A,0.32049048
nichelle,Y,sunrise,A,0.34625536
nichelle,Y,family,A,0.17121592
nichelle,Y,happy,A,0.26561308
nichelle,Y,laughter,A,0.30095655
nichelle,Y,paradise,A,0.3562268
nichelle,Y,vacation,A,0.27444723
nichelle,Y,abuse,B,0.26873732
nichelle,Y,crash,B,0.3237602
nichelle,Y,filth,B,0.37058735
nichelle,Y,murder,B,0.33755702
nichelle,Y,sickness,B,0.2946556
nichelle,Y,accident,B,0.2931858
nichelle,Y,death,B,0.3452633
nichelle,Y,grief,B,0.2812168
nichelle,Y,poison,B,0.3004704
nichelle,Y,stink,B,0.285675
nichelle,Y,assault,B,0.30430347
nichelle,Y,disaster,B,0.31368214
nichelle,Y,hatred,B,0.33196214
nichelle,Y,pollute,B,0.25003037
nichelle,Y,tragedy,B,0.29690105
nichelle,Y,divorce,B,0.2117407
nichelle,Y,jail,B,0.25170404
nichelle,Y,poverty,B,0.2779073
nichelle,Y,ugly,B,0.2893094
nichelle,Y,cancer,B,0.21882263
nichelle,Y,kill,B,0.3119201
nichelle,Y,rotten,B,0.2428503
nichelle,Y,vomit,B,0.27464578
nichelle,Y,agony,B,0.31179696
nichelle,Y,prison,B,0.30057126
shereen,Y,caress,A,0.32287952
shereen,Y,freedom,A,0.31964093
shereen,Y,health,A,0.38907385
shereen,Y,love,A,0.3158527
shereen,Y,peace,A,0.3295616
shereen,Y,cheer,A,0.3199023
shereen,Y,friend,A,0.29807183
shereen,Y,heaven,A,0.33885443
shereen,Y,loyal,A,0.33532166
shereen,Y,pleasure,A,0.3532474
shereen,Y,diamond,A,0.3557474
shereen,Y,gentle,A,0.3396049
shereen,Y,honest,A,0.28544396
shereen,Y,lucky,A,0.31225857
shereen,Y,rainbow,A,0.3534655
shereen,Y,diploma,A,0.3764905
shereen,Y,gift,A,0.38357803
shereen,Y,honor,A,0.37903664
shereen,Y,miracle,A,0.3281259
shereen,Y,sunrise,A,0.3525577
shereen,Y,family,A,0.25747508
shereen,Y,happy,A,0.28515553
shereen,Y,laughter,A,0.33190137
shereen,Y,paradise,A,0.31933182
shereen,Y,vacation,A,0.3275529
shereen,Y,abuse,B,0.34682578
shereen,Y,crash,B,0.3192321
shereen,Y,filth,B,0.38012928
shereen,Y,murder,B,0.4198021
shereen,Y,sickness,B,0.41755715
shereen,Y,accident,B,0.36542502
shereen,Y,death,B,0.38315713
shereen,Y,grief,B,0.35529613
shereen,Y,poison,B,0.4064484
shereen,Y,stink,B,0.38878685
